,Chemical,Concentration_ng_L_Error,Concentration_ng_L_Value,Day,Mass_Load_g_d_Error,Mass_Load_g_d_Value,Month,OBJECTID,Population_Normalized_Mass_Lo_1,Population_Normalized_Mass_Load,Sample_Date,Site
467,Fentanyl,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(03) Mar,1449,-10000,-9999.99,1552719600000,TP05
468,Fentanyl,0.19,1.49,(7) Sun,0.0,0.0,(03) Mar,1450,0,0.17,1552806000000,TP05
469,Norfentanyl,0.92,11.75,(1) Mon,0.0,0.01,(03) Mar,1451,0,2.53,1552287600000,TP05
470,Norfentanyl,0.4,9.19,(2) Tues,0.0,0.01,(03) Mar,1452,0,2.08,1552374000000,TP05
471,Norfentanyl,0.86,16.79,(3) Wed,0.0,0.01,(03) Mar,1453,0,3.94,1552460400000,TP05
472,Norfentanyl,14.55,74.26,(4) Thu,0.01,0.05,(03) Mar,1454,3,16.78,1552546800000,TP05
473,Norfentanyl,0.73,22.27,(5) Fri,0.0,0.01,(03) Mar,1455,0,4.34,1552633200000,TP05
474,Norfentanyl,1.46,8.94,(6) Sat,0.0,0.0,(03) Mar,1456,0,1.1,1552719600000,TP05
475,Norfentanyl,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(03) Mar,1457,-10000,-9999.99,1552806000000,TP05
476,Heroin,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(03) Mar,1458,-10000,-9999.99,1552287600000,TP05
477,Heroin,-9999.99,-9999.99,(2) Tues,-9999.99,-9999.99,(03) Mar,1459,-10000,-9999.99,1552374000000,TP05
478,Heroin,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(03) Mar,1460,-10000,-9999.99,1552460400000,TP05
479,Heroin,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(03) Mar,1461,-10000,-9999.99,1552546800000,TP05
480,Heroin,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(03) Mar,1462,-10000,-9999.99,1552633200000,TP05
481,Heroin,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(03) Mar,1463,-10000,-9999.99,1552719600000,TP05
482,Heroin,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(03) Mar,1464,-10000,-9999.99,1552806000000,TP05
483,6-Acetylmorphine,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(03) Mar,1465,-10000,-9999.99,1552287600000,TP05
484,6-Acetylmorphine,0.71,11.55,(2) Tues,0.0,0.01,(03) Mar,1466,0,2.61,1552374000000,TP05
485,6-Acetylmorphine,0.58,6.75,(3) Wed,0.0,0.0,(03) Mar,1467,0,1.59,1552460400000,TP05
486,6-Acetylmorphine,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(03) Mar,1468,-10000,-9999.99,1552546800000,TP05
487,6-Acetylmorphine,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(03) Mar,1469,-10000,-9999.99,1552633200000,TP05
488,6-Acetylmorphine,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(03) Mar,1470,-10000,-9999.99,1552719600000,TP05
489,6-Acetylmorphine,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(03) Mar,1471,-10000,-9999.99,1552806000000,TP05
490,Oxycodone,5.01,196.2,(1) Mon,0.0,0.11,(04) Apr,1570,1,39.13,1555916400000,TP05
491,Oxycodone,3.21,103.01,(2) Tue,0.0,0.06,(04) Apr,1571,1,21.83,1556002800000,TP05
492,Oxycodone,5.16,134.6,(3) Wed,0.0,0.08,(04) Apr,1572,1,28.13,1556089200000,TP05
493,Oxycodone,10.82,183.68,(4) Thu,0.01,0.11,(04) Apr,1573,2,38.8,1556175600000,TP05
494,Oxycodone,8.15,208.2,(5) Fri,0.0,0.11,(04) Apr,1574,1,37.69,1556262000000,TP05
495,Oxycodone,6.75,165.58,(6) Sat,0.0,0.05,(04) Apr,1575,1,17.31,1556348400000,TP05
496,Oxycodone,11.88,170.71,(7) Sun,0.0,0.05,(04) Apr,1576,1,16.73,1556434800000,TP05
497,Noroxycodone,10.37,199.68,(1) Mon,0.01,0.11,(04) Apr,1577,2,39.83,1555916400000,TP05
498,Noroxycodone,8.96,130.23,(2) Tue,0.01,0.08,(04) Apr,1578,2,27.6,1556002800000,TP05
499,Noroxycodone,2.72,162.82,(3) Wed,0.0,0.1,(04) Apr,1579,1,34.03,1556089200000,TP05
500,Noroxycodone,8.81,231.77,(4) Thu,0.01,0.14,(04) Apr,1580,2,48.96,1556175600000,TP05
501,Noroxycodone,29.43,354.12,(5) Fri,0.01,0.18,(04) Apr,1581,5,64.11,1556262000000,TP05
502,Noroxycodone,4.47,144.64,(6) Sat,0.0,0.04,(04) Apr,1582,0,15.12,1556348400000,TP05
503,Noroxycodone,10.01,164.15,(7) Sun,0.0,0.05,(04) Apr,1583,1,16.09,1556434800000,TP05
504,Codeine,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(04) Apr,1584,-10000,-9999.99,1555916400000,TP05
505,Codeine,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(04) Apr,1585,-10000,-9999.99,1556002800000,TP05
506,Codeine,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(04) Apr,1586,-10000,-9999.99,1556089200000,TP05
507,Codeine,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(04) Apr,1587,-10000,-9999.99,1556175600000,TP05
508,Codeine,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(04) Apr,1588,-10000,-9999.99,1556262000000,TP05
509,Codeine,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(04) Apr,1589,-10000,-9999.99,1556348400000,TP05
510,Codeine,4.18,46.03,(7) Sun,0.0,0.01,(04) Apr,1590,0,4.51,1556434800000,TP05
511,Fentanyl,0.17,2.4,(1) Mon,0.0,0.0,(04) Apr,1591,0,0.48,1555916400000,TP05
512,Fentanyl,0.05,1.31,(2) Tue,0.0,0.0,(04) Apr,1592,0,0.28,1556002800000,TP05
513,Fentanyl,0.19,2.78,(3) Wed,0.0,0.0,(04) Apr,1593,0,0.58,1556089200000,TP05
514,Fentanyl,0.2,4.05,(4) Thu,0.0,0.0,(04) Apr,1594,0,0.86,1556175600000,TP05
515,Fentanyl,0.14,2.43,(5) Fri,0.0,0.0,(04) Apr,1595,0,0.44,1556262000000,TP05
516,Fentanyl,0.33,3.06,(6) Sat,0.0,0.0,(04) Apr,1596,0,0.32,1556348400000,TP05
517,Fentanyl,0.13,2.5,(7) Sun,0.0,0.0,(04) Apr,1597,0,0.24,1556434800000,TP05
518,Norfentanyl,0.59,35.67,(1) Mon,0.0,0.02,(04) Apr,1598,0,7.12,1555916400000,TP05
519,Norfentanyl,0.43,19.92,(2) Tue,0.0,0.01,(04) Apr,1599,0,4.22,1556002800000,TP05
520,Norfentanyl,0.03,20.66,(3) Wed,0.0,0.01,(04) Apr,1600,0,4.32,1556089200000,TP05
521,Norfentanyl,0.86,33.48,(4) Thu,0.0,0.02,(04) Apr,1601,0,7.07,1556175600000,TP05
522,Norfentanyl,0.13,19.5,(5) Fri,0.0,0.01,(04) Apr,1602,0,3.53,1556262000000,TP05
523,Norfentanyl,0.42,24.11,(6) Sat,0.0,0.01,(04) Apr,1603,0,2.52,1556348400000,TP05
524,Norfentanyl,0.31,17.78,(7) Sun,0.0,0.0,(04) Apr,1604,0,1.74,1556434800000,TP05
525,Heroin,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(04) Apr,1605,-10000,-9999.99,1555916400000,TP05
526,Heroin,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(04) Apr,1606,-10000,-9999.99,1556002800000,TP05
527,Heroin,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(04) Apr,1607,-10000,-9999.99,1556089200000,TP05
528,Heroin,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(04) Apr,1608,-10000,-9999.99,1556175600000,TP05
529,Heroin,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(04) Apr,1609,-10000,-9999.99,1556262000000,TP05
530,Heroin,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(04) Apr,1610,-10000,-9999.99,1556348400000,TP05
531,Heroin,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(04) Apr,1611,-10000,-9999.99,1556434800000,TP05
532,6-Acetylmorphine,0.18,9.3,(1) Mon,0.0,0.01,(04) Apr,1612,0,1.86,1555916400000,TP05
533,6-Acetylmorphine,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(04) Apr,1613,-10000,-9999.99,1556002800000,TP05
534,6-Acetylmorphine,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(04) Apr,1614,-10000,-9999.99,1556089200000,TP05
535,6-Acetylmorphine,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(04) Apr,1615,-10000,-9999.99,1556175600000,TP05
536,6-Acetylmorphine,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(04) Apr,1616,-10000,-9999.99,1556262000000,TP05
537,6-Acetylmorphine,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(04) Apr,1617,-10000,-9999.99,1556348400000,TP05
538,6-Acetylmorphine,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(04) Apr,1618,-10000,-9999.99,1556434800000,TP05
539,Oxycodone,2.9,181.68,(1) Mon,0.0,0.11,(05) May,1717,1,39.63,1557730800000,TP05
540,Oxycodone,3.19,91.03,(2) Tue,0.0,0.06,(05) May,1718,1,19.89,1557817200000,TP05
541,Oxycodone,20.56,183.5,(3) Wed,0.01,0.11,(05) May,1719,5,40.81,1557903600000,TP05
542,Oxycodone,5.57,110.34,(4) Thu,0.0,0.07,(05) May,1720,1,23.93,1557990000000,TP05
543,Oxycodone,10.21,99.66,(5) Fri,0.01,0.06,(05) May,1721,2,20.32,1558076400000,TP05
544,Oxycodone,6.2,61.78,(6) Sat,0.0,0.02,(05) May,1722,1,7.91,1558162800000,TP05
545,Oxycodone,0.7,72.01,(7) Sun,0.0,0.02,(05) May,1723,0,8.86,1558249200000,TP05
546,Noroxycodone,10.55,201.67,(1) Mon,0.01,0.12,(05) May,1724,2,43.99,1557730800000,TP05
547,Noroxycodone,9.11,131.0,(2) Tue,0.01,0.08,(05) May,1725,2,28.62,1557817200000,TP05
548,Noroxycodone,2.77,164.16,(3) Wed,0.0,0.1,(05) May,1726,1,36.51,1557903600000,TP05
549,Noroxycodone,8.97,234.31,(4) Thu,0.01,0.14,(05) May,1727,2,50.82,1557990000000,TP05
550,Noroxycodone,29.95,358.79,(5) Fri,0.02,0.21,(05) May,1728,6,73.14,1558076400000,TP05
551,Noroxycodone,4.54,145.66,(6) Sat,0.0,0.05,(05) May,1729,1,18.64,1558162800000,TP05
552,Noroxycodone,10.19,165.51,(7) Sun,0.0,0.06,(05) May,1730,1,20.37,1558249200000,TP05
553,Codeine,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(05) May,1731,-10000,-9999.99,1557730800000,TP05
554,Codeine,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(05) May,1732,-10000,-9999.99,1557817200000,TP05
555,Codeine,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(05) May,1733,-10000,-9999.99,1557903600000,TP05
556,Codeine,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(05) May,1734,-10000,-9999.99,1557990000000,TP05
557,Codeine,2.88,114.73,(5) Fri,0.0,0.07,(05) May,1735,1,23.39,1558076400000,TP05
558,Codeine,18.42,146.9,(6) Sat,0.01,0.05,(05) May,1736,2,18.8,1558162800000,TP05
559,Codeine,71.06,71.06,(7) Sun,0.02,0.02,(05) May,1737,9,8.74,1558249200000,TP05
560,Fentanyl,0.11,1.9,(1) Mon,0.0,0.0,(05) May,1738,0,0.42,1557730800000,TP05
561,Fentanyl,0.42,6.4,(2) Tue,0.0,0.0,(05) May,1739,0,1.4,1557817200000,TP05
562,Fentanyl,0.01,2.5,(3) Wed,0.0,0.0,(05) May,1740,0,0.56,1557903600000,TP05
563,Fentanyl,0.0,1.08,(4) Thu,0.0,0.0,(05) May,1741,0,0.23,1557990000000,TP05
564,Fentanyl,0.29,4.09,(5) Fri,0.0,0.0,(05) May,1742,0,0.83,1558076400000,TP05
565,Fentanyl,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(05) May,1743,-10000,-9999.99,1558162800000,TP05
566,Fentanyl,0.08,0.87,(7) Sun,0.0,0.0,(05) May,1744,0,0.11,1558249200000,TP05
567,Norfentanyl,1.97,33.98,(1) Mon,0.0,0.02,(05) May,1745,0,7.41,1557730800000,TP05
568,Norfentanyl,0.21,26.55,(2) Tue,0.0,0.02,(05) May,1746,0,5.8,1557817200000,TP05
569,Norfentanyl,1.66,26.17,(3) Wed,0.0,0.02,(05) May,1747,0,5.82,1557903600000,TP05
570,Norfentanyl,0.73,16.06,(4) Thu,0.0,0.01,(05) May,1748,0,3.48,1557990000000,TP05
571,Norfentanyl,1.4,57.73,(5) Fri,0.0,0.03,(05) May,1749,0,11.77,1558076400000,TP05
572,Norfentanyl,0.33,10.91,(6) Sat,0.0,0.0,(05) May,1750,0,1.4,1558162800000,TP05
573,Norfentanyl,0.2,5.27,(7) Sun,0.0,0.0,(05) May,1751,0,0.65,1558249200000,TP05
574,Heroin,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(05) May,1752,-10000,-9999.99,1557730800000,TP05
575,Heroin,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(05) May,1753,-10000,-9999.99,1557817200000,TP05
576,Heroin,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(05) May,1754,-10000,-9999.99,1557903600000,TP05
577,Heroin,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(05) May,1755,-10000,-9999.99,1557990000000,TP05
578,Heroin,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(05) May,1756,-10000,-9999.99,1558076400000,TP05
579,Heroin,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(05) May,1757,-10000,-9999.99,1558162800000,TP05
580,Heroin,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(05) May,1758,-10000,-9999.99,1558249200000,TP05
581,6-Acetylmorphine,0.25,6.53,(1) Mon,0.0,0.0,(05) May,1759,1,1.37,1557730800000,TP05
582,6-Acetylmorphine,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(05) May,1760,-10000,-9999.99,1557817200000,TP05
583,6-Acetylmorphine,0.53,6.35,(3) Wed,0.0,0.0,(05) May,1761,0,1.38,1557903600000,TP05
584,6-Acetylmorphine,0.03,5.26,(4) Thu,0.0,0.0,(05) May,1762,0,1.07,1557990000000,TP05
585,6-Acetylmorphine,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(05) May,1763,-10000,-9999.99,1558076400000,TP05
586,6-Acetylmorphine,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(05) May,1764,-10000,-9999.99,1558162800000,TP05
587,6-Acetylmorphine,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(05) May,1765,-10000,-9999.99,1558249200000,TP05
588,Oxycodone,0.0,102.63,(1) Mon,0.0,0.06,(06) Jun,1864,0,21.24,1559545200000,TP05
589,Oxycodone,2.7,113.82,(2) Tue,0.0,0.07,(06) Jun,1865,1,23.46,1559631600000,TP05
590,Oxycodone,6.06,92.78,(3) Wed,0.0,0.05,(06) Jun,1866,1,18.98,1559718000000,TP05
591,Oxycodone,8.65,110.12,(4) Thu,0.0,0.06,(06) Jun,1867,2,22.32,1559804400000,TP05
592,Oxycodone,0.87,273.8,(5) Fri,0.0,0.14,(06) Jun,1868,0,50.66,1559890800000,TP05
593,Oxycodone,11.46,108.36,(6) Sat,0.0,0.03,(06) Jun,1869,1,10.06,1559977200000,TP05
594,Oxycodone,0.39,59.49,(7) Sun,0.0,0.02,(06) Jun,1870,0,5.8,1560063600000,TP05
595,Noroxycodone,1.19,136.11,(1) Mon,0.0,0.08,(06) Jun,1871,0,28.17,1559545200000,TP05
596,Noroxycodone,6.94,126.96,(2) Tue,0.0,0.07,(06) Jun,1872,1,26.17,1559631600000,TP05
597,Noroxycodone,1.04,109.52,(3) Wed,0.0,0.06,(06) Jun,1873,0,22.41,1559718000000,TP05
598,Noroxycodone,1.8,135.63,(4) Thu,0.0,0.08,(06) Jun,1874,0,27.49,1559804400000,TP05
599,Noroxycodone,8.28,276.86,(5) Fri,0.0,0.14,(06) Jun,1875,2,51.22,1559890800000,TP05
600,Noroxycodone,8.4,124.31,(6) Sat,0.0,0.03,(06) Jun,1876,1,11.55,1559977200000,TP05
601,Noroxycodone,1.07,63.07,(7) Sun,0.0,0.02,(06) Jun,1877,0,6.15,1560063600000,TP05
602,Codeine,0.0,132.38,(1) Mon,0.0,0.08,(06) Jun,1878,0,27.11,1559545200000,TP05
603,Codeine,53.97,147.24,(2) Tue,0.03,0.09,(06) Jun,1879,11,30.35,1559631600000,TP05
604,Codeine,13.15,180.11,(3) Wed,0.01,0.1,(06) Jun,1880,3,36.85,1559718000000,TP05
605,Codeine,5.73,237.21,(4) Thu,0.0,0.13,(06) Jun,1881,1,48.08,1559804400000,TP05
606,Codeine,5.41,150.2,(5) Fri,0.0,0.08,(06) Jun,1882,1,27.79,1559890800000,TP05
607,Codeine,1.84,41.16,(6) Sat,0.0,0.01,(06) Jun,1883,0,3.82,1559977200000,TP05
608,Codeine,17.09,17.09,(7) Sun,0.0,0.0,(06) Jun,1884,2,1.67,1560063600000,TP05
609,Fentanyl,0.24,2.73,(1) Mon,0.0,0.0,(06) Jun,1885,0,0.56,1559545200000,TP05
610,Fentanyl,0.0,1.37,(2) Tue,0.0,0.0,(06) Jun,1886,0,0.28,1559631600000,TP05
611,Fentanyl,0.42,3.53,(3) Wed,0.0,0.0,(06) Jun,1887,0,0.72,1559718000000,TP05
612,Fentanyl,0.12,3.91,(4) Thu,0.0,0.0,(06) Jun,1888,0,0.79,1559804400000,TP05
613,Fentanyl,0.09,3.15,(5) Fri,0.0,0.0,(06) Jun,1889,0,0.58,1559890800000,TP05
614,Fentanyl,0.03,2.12,(6) Sat,0.0,0.0,(06) Jun,1890,0,0.2,1559977200000,TP05
615,Fentanyl,0.08,1.48,(7) Sun,0.0,0.0,(06) Jun,1891,0,0.14,1560063600000,TP05
616,Norfentanyl,0.52,16.7,(1) Mon,0.0,0.01,(06) Jun,1892,0,3.46,1559545200000,TP05
617,Norfentanyl,0.39,10.48,(2) Tue,0.0,0.01,(06) Jun,1893,0,2.16,1559631600000,TP05
618,Norfentanyl,0.47,24.29,(3) Wed,0.0,0.01,(06) Jun,1894,0,4.97,1559718000000,TP05
619,Norfentanyl,0.84,16.54,(4) Thu,0.0,0.01,(06) Jun,1895,0,3.35,1559804400000,TP05
620,Norfentanyl,4.39,19.16,(5) Fri,0.0,0.01,(06) Jun,1896,1,3.55,1559890800000,TP05
621,Norfentanyl,0.81,11.6,(6) Sat,0.0,0.0,(06) Jun,1897,0,1.08,1559977200000,TP05
622,Norfentanyl,0.1,6.62,(7) Sun,0.0,0.0,(06) Jun,1898,0,0.65,1560063600000,TP05
623,Heroin,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(06) Jun,1899,-10000,-9999.99,1559545200000,TP05
624,Heroin,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(06) Jun,1900,-10000,-9999.99,1559631600000,TP05
625,Heroin,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(06) Jun,1901,-10000,-9999.99,1559718000000,TP05
626,Heroin,0.26,15.43,(4) Thu,0.0,0.01,(06) Jun,1902,0,3.13,1559804400000,TP05
627,Heroin,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(06) Jun,1903,-10000,-9999.99,1559890800000,TP05
628,Heroin,0.66,6.51,(6) Sat,0.0,0.0,(06) Jun,1904,0,0.6,1559977200000,TP05
629,Heroin,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(06) Jun,1905,-10000,-9999.99,1560063600000,TP05
630,6-Acetylmorphine,0.38,7.71,(1) Mon,0.0,0.0,(06) Jun,1906,0,1.6,1559545200000,TP05
631,6-Acetylmorphine,0.27,8.71,(2) Tue,0.0,0.01,(06) Jun,1907,0,1.8,1559631600000,TP05
632,6-Acetylmorphine,0.34,5.04,(3) Wed,0.0,0.0,(06) Jun,1908,0,1.03,1559718000000,TP05
633,6-Acetylmorphine,2.66,35.32,(4) Thu,0.0,0.02,(06) Jun,1909,1,7.16,1559804400000,TP05
634,6-Acetylmorphine,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(06) Jun,1910,-10000,-9999.99,1559890800000,TP05
635,6-Acetylmorphine,0.91,15.26,(6) Sat,0.0,0.0,(06) Jun,1911,0,1.42,1559977200000,TP05
636,6-Acetylmorphine,0.15,0.53,(7) Sun,0.0,0.0,(06) Jun,1912,0,0.05,1560063600000,TP05
637,Oxycodone,1.42,71.89,(1) Mon,0.0,0.05,(07) Jul,2011,0,18.84,1562569200000,TP05
638,Oxycodone,4.1,55.08,(2) Tue,0.0,0.04,(07) Jul,2012,1,14.4,1562655600000,TP05
639,Oxycodone,0.0,105.39,(3) Wed,0.04,0.04,(07) Jul,2013,14,13.85,1562742000000,TP05
640,Oxycodone,2.0,75.5,(4) Thu,0.0,0.06,(07) Jul,2014,1,20.26,1562828400000,TP05
641,Oxycodone,1.24,103.55,(5) Fri,0.0,0.07,(07) Jul,2015,0,24.84,1562914800000,TP05
642,Oxycodone,1.16,37.2,(6) Sat,0.0,0.02,(07) Jul,2016,0,5.73,1563001200000,TP05
643,Oxycodone,0.08,21.07,(7) Sun,0.0,0.01,(07) Jul,2017,0,3.35,1563087600000,TP05
644,Noroxycodone,5.78,76.94,(1) Mon,0.0,0.06,(07) Jul,2018,2,20.16,1562569200000,TP05
645,Noroxycodone,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(07) Jul,2019,-10000,-9999.99,1562655600000,TP05
646,Noroxycodone,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(07) Jul,2020,-10000,-9999.99,1562742000000,TP05
647,Noroxycodone,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(07) Jul,2021,-10000,-9999.99,1562828400000,TP05
648,Noroxycodone,1.84,73.89,(5) Fri,0.0,0.05,(07) Jul,2022,0,17.73,1562914800000,TP05
649,Noroxycodone,0.54,38.38,(6) Sat,0.0,0.02,(07) Jul,2023,0,5.91,1563001200000,TP05
650,Noroxycodone,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(07) Jul,2024,-10000,-9999.99,1563087600000,TP05
651,Codeine,0.0,59.98,(1) Mon,0.01,0.05,(07) Jul,2025,2,17.54,1562569200000,TP05
652,Codeine,5.34,73.58,(2) Tue,0.0,0.05,(07) Jul,2026,1,19.24,1562655600000,TP05
653,Codeine,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(07) Jul,2027,-10000,-9999.99,1562742000000,TP05
654,Codeine,5.2,67.96,(4) Thu,0.0,0.05,(07) Jul,2028,1,18.23,1562828400000,TP05
655,Codeine,85.81,92.74,(5) Fri,0.06,0.06,(07) Jul,2029,21,22.25,1562914800000,TP05
656,Codeine,5.02,62.71,(6) Sat,0.0,0.03,(07) Jul,2030,1,9.66,1563001200000,TP05
657,Codeine,19.09,19.09,(7) Sun,0.01,0.01,(07) Jul,2031,3,3.04,1563087600000,TP05
658,Fentanyl,0.03,1.44,(1) Mon,0.0,0.0,(07) Jul,2032,0,0.38,1562569200000,TP05
659,Fentanyl,0.07,0.98,(2) Tue,0.0,0.0,(07) Jul,2033,0,0.26,1562655600000,TP05
660,Fentanyl,0.02,1.33,(3) Wed,0.0,0.0,(07) Jul,2034,0,0.35,1562742000000,TP05
661,Fentanyl,0.05,1.12,(4) Thu,0.0,0.0,(07) Jul,2035,0,0.3,1562828400000,TP05
662,Fentanyl,0.05,1.11,(5) Fri,0.0,0.0,(07) Jul,2036,0,0.27,1562914800000,TP05
663,Fentanyl,0.08,0.97,(6) Sat,0.0,0.0,(07) Jul,2037,0,0.15,1563001200000,TP05
664,Fentanyl,0.08,0.81,(7) Sun,0.0,0.0,(07) Jul,2038,0,0.13,1563087600000,TP05
665,Norfentanyl,0.93,22.73,(1) Mon,0.0,0.02,(07) Jul,2039,0,5.96,1562569200000,TP05
666,Norfentanyl,0.34,13.46,(2) Tue,0.0,0.01,(07) Jul,2040,0,3.52,1562655600000,TP05
667,Norfentanyl,0.09,20.51,(3) Wed,0.0,0.02,(07) Jul,2041,0,5.39,1562742000000,TP05
668,Norfentanyl,1.07,12.5,(4) Thu,0.0,0.01,(07) Jul,2042,0,3.35,1562828400000,TP05
669,Norfentanyl,0.88,14.14,(5) Fri,0.0,0.01,(07) Jul,2043,0,3.39,1562914800000,TP05
670,Norfentanyl,0.05,4.85,(6) Sat,0.0,0.0,(07) Jul,2044,0,0.75,1563001200000,TP05
671,Norfentanyl,0.42,7.03,(7) Sun,0.0,0.0,(07) Jul,2045,0,1.12,1563087600000,TP05
672,Heroin,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(07) Jul,2046,-10000,-9999.99,1562569200000,TP05
673,Heroin,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(07) Jul,2047,-10000,-9999.99,1562655600000,TP05
674,Heroin,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(07) Jul,2048,-10000,-9999.99,1562742000000,TP05
675,Heroin,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(07) Jul,2049,-10000,-9999.99,1562828400000,TP05
676,Heroin,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(07) Jul,2050,-10000,-9999.99,1562914800000,TP05
677,Heroin,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(07) Jul,2051,-10000,-9999.99,1563001200000,TP05
678,Heroin,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(07) Jul,2052,-10000,-9999.99,1563087600000,TP05
679,6-Acetylmorphine,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(07) Jul,2053,-10000,-9999.99,1562569200000,TP05
680,6-Acetylmorphine,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(07) Jul,2054,-10000,-9999.99,1562655600000,TP05
681,6-Acetylmorphine,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(07) Jul,2055,-10000,-9999.99,1562742000000,TP05
682,6-Acetylmorphine,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(07) Jul,2056,-10000,-9999.99,1562828400000,TP05
683,6-Acetylmorphine,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(07) Jul,2057,-10000,-9999.99,1562914800000,TP05
684,6-Acetylmorphine,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(07) Jul,2058,-10000,-9999.99,1563001200000,TP05
685,6-Acetylmorphine,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(07) Jul,2059,-10000,-9999.99,1563087600000,TP05
686,Oxycodone,4.49,59.98,(1) Mon,0.0,0.03,(08) Aug,2158,1,11.57,1566198000000,TP05
687,Oxycodone,6.37,145.39,(2) Tue,0.01,0.14,(08) Aug,2159,2,49.51,1566284400000,TP05
688,Oxycodone,0.8,65.97,(3) Wed,0.0,0.06,(08) Aug,2160,0,22.32,1566370800000,TP05
689,Oxycodone,2.69,83.35,(4) Thu,0.0,0.08,(08) Aug,2161,1,27.03,1566457200000,TP05
690,Oxycodone,9999.99,9999.99,(5) Fri,9999.99,9999.99,(08) Aug,2162,10000,9999.99,1566543600000,TP05
